text	label
上学时又发烧华好多人就是你所不知的时候全部都被录取了但也有好多给你这样就是被拒绝的	1
但是不管怎样生活还是要	1
继续吧就是	1
运气不好的时候	0
然后第三个建议就是	0
跟之前的预估成绩来比的话	0
并没有之前的那么重要但是我想说的就是	0
就是问你最后的成绩跟之前的预估分	0
掉的太多她是有权利可以把你给	0
拒绝的大家一定要	0
往下滑的太多	0
也是强挺多的把我从	1
然后我就连忙给usc发	0
也是在可以接受的范围是在然后他就有学上啊嗯所以呢怎么说大家先不要带太多但是你看我就是IB	0
39掉掉到35大概四分左右就是	0
是可以接受的最大点	1
又根据所要求要知道	0
体彩萍傻	0
我这这几个月对她来说就是看一个特别特别简单特别的难熬	0
但是请你一定要相信就是	1
你们就是时间很快很快就能熬过去了就算你们现在觉得我	1
这个每天活着感觉没有明天了但是当你们拿到结果的那一瞬间你们回过来想	1
过年在挽回想你不只是	0
虽然当时感觉很奇怪	0
怀念这段时光的	1
经历一个阶段吧	1
在学校待到的像有时候晚上会呆到一点	0
我还是好怀念啊这就是当时每天	1
整个人感觉都不喜欢那种感觉现在想起还是挺过去的就是那种	0
每天早上起来就要死	0
天天买个什么咖啡在家里坐着然后不睡觉刷题	0
天天讲个看起来就是面如死灰	0
并没有第十第十个但是我觉得这个十这个数字是个整数	0
能睡的度过这段时间吧	1
肯定不会是一直顺利但是你不能	1
活着都是多长时间能一年后就是	1
回想这段时间然后就没有后悔的事情然后你们一定要	1
相信自己	1
你看这么多学长学姐们都度过来的	1
你们肯定也可以的	1
我给你们爱的力量	1
然后等待你们之后的好消息	1
视频要结束了	0
有些同学会担心	0
作文的时候	0
的时候和同学	0
身体的话唯一只是利用你	0
不用太担心	1
可以马上借的到底应该	1
两个网站	0
会毁了你	1
第二个就是	0
因为我很想当导游	1
就是你喜欢	1
想要的话我也这样	1
看什么内容的话	1
日语怎么学	0
优点有哪些	1
觉得还好	1
虽然我觉得我语言能力还是不错的	1
自学是非常难得	0
为什么要跟自己过不去明明可以用前人与老师给你指导	0
我是打算化学名言句	0
那是我这几年的工作历程当中的我觉得networking有帮助	1
关系帮身边那些	0
又找到了工作说说响了趁这个机会给大家分享一下就是找工作的一些小的经验吧	1
hello大家好我是cathu很开心又回到频道	1
在多伦多，后来觉得平台越老越小	0
回来我开心的事	1
工作的本身	0
很长的过程要走的	0
但是不是说我是觉得说了解自己是一个在找工作的过程中很	1
怎么去探索	1
不同的渠道去找到有效的人脉	1
可以帮我们找到自己的工作	1
就是那些场合是可以认识的行业大咖的那众所周知几点了学校的官方的	1
你对这个有兴趣他们就帮你找了行业打开给你做	1
我觉得是特别重要的两点	1
参加了一个学校组织的当时很幸运的拿个第一	1
作为这个人的这个队吧	1
给那些评委有了一个好的印象的他们结束之后	1
就有和那些评委聊天了	1
比赛上的表现很不错还挺不错	1
喜欢我的所以呢	1
还有关系因而保持一个比较好的联系	1
给我推荐工作	1
最真的是受益匪多	1
非常重要渠道	1
有效人脉的	1
他喜欢学习	1
一个学生会的一个干部或者是一个leader角度和他们去沟通的时候	0
会很愿意来参加你的	1
在乎的一个群体	1
会考虑到这个群体	1
做一个case或者评委	1
他们去那里当嘉宾也好啊	1
比较好的关系	1
来参加了这个活动中你的活动办的好呢	1
社会留下个很好的印象	1
大学的时候的非常好的学长学姐们	1
没工作了	0
怎样画一个好的看不鑫神兵	1
好尴尬先吃点什么	0
伸出你的手非常自信的人佳做一个自我介绍	1
你就可以进入到这个话题以后也可以	1
利用这个机会做一个自我介绍	1
怎样可以让你自己stand out呢	1
我们两个觉得最重要的一点就是一定	1
一定要做足了你的homework	1
有哪些大公司今天会在这里	1
开心给你聊天了然后我们聊了哪些内容接下去们聊哪些啊	1
谢谢你给我分享关于公司的一些东西	1
可以保持一个长久的来回到互动的关系	1
更多的经验所以不要害怕也不要	1
太过于的谦虚	1
我们就是中国人有一个传统就是	1
谦虚向我之前也是谦虚	1
其实该自信的时候一定要自信	1
是真的只有最好好的朋友	1
很厉害的	1
这个视频第一个就是我自己有亲身经历也就被坑了也有一些而中间的	0
今天我所有表达的观点但是我个人观点然后有一些吐槽的情况	0
啊千万不要	0
铭记两个点	1
上好学校	1
我知道有一	0
关心也不	0
也不操心	0
就是ok反正你	1
那留不留学一定要自己想好	0
来国外去花了那么多钱来旅游来了	1
这个一定要明白的	1
为什么要说	0
什么可以帮你升级	1
喜欢哪个城市去哪个学校你觉得和这个学校有	1
你的目标是要去好学校	1
有学上	1
整个就是一个垃圾站就会把你拖的感觉	0
ok我只要有一个offer可以	1
我只要有学校录取可以了	1
把你本来的最想去的学校这件事情忘掉	1
你的目标不是有学校录取	0
因为你花那么多钱	0
不是就为了	0
你是为了去一点就是拿一个好学校文凭回来	1
我回答次数最多的大家关心最多的问题	1
中介的好处	1
不找diydiy的好处	1
diy一个很大的好处就是省钱	1
要清楚的自我定位	1
你的资源多不多就是外面	1
多不多如果你在大城市会可能资源更多一些	1
然后在这些截止日期中的你要准备很多材料然后还要去做很多先前的准备	1
不错外国人去改	1
特别是外交方面方面	1
他就一定	1
语文好他一定就是说写作可以改你	1
不是这样的就像中国人一样	1
有些人数学特别好但是他语文就是不行	0
但他中文说的也很好呀	1
嗯没什么问题	1
我觉得你是可以diy的	1
找中介那找中介呢很大陈述很大程度上来说就是	0
方便啊然后少操心很多	1
我就要频道第二个问题	1
请今天下午来了不要我这个问题	0
回答好吧	0
你可以从几点来判断	0
一起努力	1
托福达到多少分	1
然后我们去冲刺	1
记住对你有期待和要求的中介才是靠谱的	1
我可以负责人的告诉你	1
这个不错的故事	1
我为什么想要在这个里	0
高中毕业是几岁的孩子它们怎么会知道说	0
就要去上这个专业我要在这方面	0
不仅仅是你讲个故事就行了	0
专业水准	1
最红的	1
不是针对某一个	0
一个专业的东西	1
请你去考	0
然后考一个成绩出来	0
你有了你才过门槛	1
或者说你跟我	0
如果是一个好学校	1
我想知道她的GRE	0
这个工作经历的人	1
去一个不错的	1
真的真的真的请你去考一下而已或者	1
良心推荐	1
这个良心说这是	1
我知道有人有多少人会看到这里看这你可以发个弹幕告诉我我会感动	1
很感动	1
这些可以帮到大家	1
最后说一下面试	0
竟是这位	0
面试这件事情的是这个样子	0
就是基本上	0
大多数人都要面试	0
他看到你的文书	0
看到你的成绩看到你的材料看到你的建议	0
看看那个人	0
这种情况下给面试的情况也很多	1
开心日	1
可以让你认真的执行完刷牙的整个流程对于口腔健康一定是很有帮助的了	1
你用手动剃须刀不仅刮得更干净	1
好香啊正品	1
我家厕所是常年收不到wifi信号所以这次就	0
信息忘了她了	0
放第六一个我期待的非常久的东西	1
非常优雅	1
这可能是市面上最好看的罐装的冷却咖啡吧	1
感觉如果你来了美国	0
就是因	0
直接升计算机专业要	1
去找学计算机的人学习	1
体现你的能力	1
我非常喜欢计算机	1
你可以循序渐进的学	1
可能就是	0
你就享受	1
适合培训学校	1
这些就是	1
祝大家一切顺利	1
嗨大家好我给大家录一个视频就是教大家一些	1
就是告诉你每天	0
比较好准备可以晚上来做	1
但当天	0
直接有一个教程你什么都不会看那个教程之后	0
啊就是那个软件他又可以	0
就是公众号的排版	0
也可以加也可以帮助大家做	0
在那个软件上都可以做	0
这是百度上你搜一下	0
嗯那个不是很多好像是几十块钱吗	0
那个两千或者是更高一两千那个是不是太确定的因为我是	0
十四英语专业的同学呢你可以再就是	0
你如果想要过得更好的生活华完全可以靠自己的能力	1
本职工作你本质工作结束之后你业余还有很多时间呀	1
多做一些	1
别说晚上十一点我又突然接到他因为有时差吗他们那边会比我们就晚了几个小时他们可能还是下下午我们就已经很晚上很晚了	0
他会说我也不知道我只知道是什么	0
不知道什么是好看的就来做你做的不好	0
知道你做的好为止	1
经常会让你加班到一点	0
或者一两点的呀	0
才能休息社会很累但是	0
而且也没有说我	0
做的就比别人好有些	1
谢谢的观看	1
嗯喜欢我的视频就订阅我	1
给我点赞吧	1
好就这样结束	0
如果晚上没有回来了你们的问题	0
然后开视频就让	0
让我就是	0
我是什么发质	0
还有就是我头发为什么这么蓬松	0
哦还有就是问	0
说吃不胖胖	0
嗯嗯调小	0
眉毛其实	0
鼻翼其实还好	0
第一道这个人中的	0
要顺着他那个边	0
好好这就是我两个眉毛都画好的样子	0
一个特别特别好的眉毛定性的	0
记得我们约定	0
可能是因为	0
我之前就说就说我不喜欢别人说	0
你是女生	0
怕被你骂	0
什么东西	0
口红呢我来	0
就是裸色因为我上次	0
我真的是无常	0
收音效果不是很好	0
其实完全一致	1
他们两个的使用	0
目标范围也是	0
麦克风	0
如果你在室内录的话	0
如果你喜欢我的视频	1
嗨 亲爱的朋友大家好	1
我老婆说他喜欢	1
b站的充电宝	1
下一个是什么呢走	0
打开什么全是划痕	0
相信不会是	1
怎么说呢还行吧但是谁能穿得出去啊这个样子	0
吃的东西吧	0
难受啊	0
这些东西加起来的总价到底有多少钱	0
可以吗总之吗以后我若有什么想要的东西	1
这个视频很感兴趣	1
一个月就好多条广告那你收入肯定高	1
其实我还好	1
多的是有用那个	0
DJ台也的挺好的	1
当美妆博主拥有好	1
非常有意思	1
非常简单的	1
你是想靠你颜值	1
很有钱才能做主播	1
经济条件是学生党	0
一个好的效果	1
你喜欢就好	1
你要面对这个网络的环境	0
我觉得没有	0
很少会遇到	0
心如死水	0
看看帅的明星啊	1
看一下最喜欢看的电视剧	1
未来为申请博士所准备的	1
除了时间上面的一个优势之外了在香港读研究生对于你落户	1
所有的我必须承认就是在这个	1
但是它也没有想象的那么简单	0
可以读书有工资可以拿	1
这点来讲的话的还是蛮开心的	1
而且在香港的话呢学术氛围相对是比较公平的	1
凭什么你可以不参加统考凭什么我要就是这么辛苦学那么多课	0
不错学校	1
真的不是那么容易的	0
而且这件事情你不开心一点都不重要	0
公司认不认才重要	0
差不多说的就是这些了希望有解答到你们关于一年级授课的研究生的这些困惑不管是你来或者不来读一年制的或者不读都希望你能学习顺利然后你好好工作好好生活好好学习吧那就是这样我们下次再见	1
